"ID","n_ID","GLON","e_GLON","GLAT","e_GLAT","rmax","plx","e_plx","pmRA","e_pmRA","pmDE","e_pmDE","nTot","Age","e_Age","Z","Class","K13","CG18","B19","G","_RA.icrs","_DE.icrs"
"COIN-Gaia_35,FoF_1345","nan",133.088,0.103,-1.205,0.032,0.291,0.329,0.029,-0.634,0.358,-0.339,0.26,64,0.151,0.0091,0.25,3,"nan","1263","nan",0,33.5224,60.0269
"FoF_1346","nan",130.761,0.181,-0.261,0.066,0.405,0.259,0.014,-0.904,0.38,-0.316,0.302,60,0.525,0.0315,0.25,3,"nan","nan","nan",0,29.499,61.5949
"FoF_1347","nan",128.108,0.221,0.15,0.031,0.445,0.347,0.015,-1.264,0.553,-0.245,0.415,58,0.004,0.0002,0.0,3,"nan","nan","nan",0,24.1521,62.5669
"FoF_1348","nan",131.493,0.191,-0.763,0.042,0.472,0.351,0.018,-1.075,0.32,-0.232,0.335,56,0.513,0.0308,0.5,3,"nan","nan","nan",0,30.6919,60.9176
"FoF_1349,Czernik_5","nan",130.585,0.069,-0.567,0.023,0.225,0.264,0.033,-1.964,0.211,0.41,0.243,55,0.004,0.0002,0.5,3,"125","1272","3915",0,28.9815,61.3428
"FoF_1350","nan",124.342,0.126,0.051,0.059,0.306,0.27,0.035,-2.161,0.57,-0.282,0.353,129,0.004,0.0002,-0.25,3,"nan","nan","nan",0,15.9549,62.8888
"FoF_1351","nan",130.05,0.216,-0.574,0.039,0.49,0.312,0.015,-0.903,0.386,-0.509,0.308,51,0.004,0.0002,0.5,3,"nan","nan","nan",0,27.8927,61.4639
"FoF_1352","nan",130.929,0.188,-1.317,0.031,0.416,0.284,0.026,-1.027,0.668,-0.339,0.262,50,0.102,0.0061,0.25,3,"nan","nan","3921",0,29.2821,60.5308
"FoF_1353","nan",136.761,0.498,-1.013,0.055,1.056,0.251,0.022,-0.56,0.671,-0.225,0.494,240,0.776,0.0466,0.25,3,"nan","nan","nan",0,40.3934,58.8697
"FoF_1354","nan",136.261,0.168,-0.575,0.044,0.383,0.38,0.035,-0.449,0.554,-0.515,0.407,95,0.537,0.0322,0.5,3,"nan","nan","nan",0,39.851,59.4735
"FoF_1355","nan",139.892,0.158,-0.657,0.048,0.488,0.328,0.03,-0.209,0.554,-0.409,0.516,77,0.692,0.0415,0.5,3,"nan","nan","nan",0,46.025,57.7788
"FoF_1356","nan",138.173,0.247,-0.962,0.061,0.553,0.307,0.027,-0.252,0.548,-0.442,0.444,77,0.891,0.0535,-2.0,3,"nan","nan","nan",0,42.8831,58.3107
"FoF_1357","nan",136.639,0.221,-1.183,0.024,0.435,0.336,0.041,-0.347,0.616,-0.534,0.461,65,1.7,0.102,-2.0,3,"nan","nan","nan",0,40.0441,58.7644
"FoF_1358","nan",136.142,0.185,-0.982,0.033,0.464,0.323,0.017,-0.498,0.664,-0.398,0.429,60,0.501,0.0301,0.5,3,"nan","nan","4077",0,39.3182,59.1481
"FoF_1359","nan",137.296,0.269,-0.858,0.034,0.544,0.349,0.031,0.017,0.488,-0.775,0.378,59,0.537,0.0322,0.5,3,"nan","nan","nan",0,41.4573,58.7864
"FoF_1360","nan",136.738,0.386,-0.65,0.033,0.805,0.359,0.027,-0.516,0.466,-0.524,0.349,59,0.021,0.0013,0.5,3,"nan","nan","nan",0,40.6442,59.2097
"FoF_1361","nan",137.87,0.201,0.218,0.043,0.486,0.365,0.036,-0.38,0.42,-0.484,0.469,76,0.004,0.0002,0.5,3,"nan","nan","nan",0,43.384,59.5012
"FoF_1362","nan",137.461,0.135,-0.638,0.059,0.337,0.283,0.018,-0.283,0.679,-0.326,0.506,54,1.66,0.0996,-0.25,3,"nan","nan","nan",0,41.9279,58.9143
"FoF_1363","nan",135.327,0.159,-0.375,0.025,0.409,0.303,0.036,-0.207,0.476,-0.344,0.334,54,0.004,0.0002,0.0,3,"nan","nan","4050",0,38.3025,60.0246
"FoF_1364,NGC_1496","nan",149.828,0.05,0.19,0.03,0.195,0.613,0.029,1.508,0.138,-0.771,0.13,60,0.417,0.025,0.0,1,"246","669","4339",0,61.1131,52.6765
"FoF_1365,NGC_1664","nan",161.673,0.126,-0.452,0.089,0.506,0.737,0.05,1.733,0.25,-5.701,0.206,297,0.372,0.0223,0.25,1,"310","680","4587",0,72.7653,43.6741
"FoF_1366,Skiff_J0458+43.0","nan",162.968,0.13,0.145,0.04,0.346,0.279,0.039,0.465,0.42,-1.323,0.38,98,0.562,0.0337,0.5,1,"319","1121","4616",0,74.5248,43.0442
"FoF_1367","nan",166.294,0.08,-0.623,0.05,0.202,0.254,0.026,0.184,0.57,-1.51,0.356,84,0.005,0.0003,0.5,3,"nan","nan","nan",0,76.4356,39.9449
"FoF_1368","nan",164.739,0.102,-0.598,0.035,0.281,0.246,0.018,0.486,0.409,-1.177,0.314,58,0.537,0.0322,0.5,3,"nan","nan","4634",0,75.214,41.1929
"FoF_1369","nan",165.141,0.18,-0.739,0.04,0.435,0.244,0.016,0.61,0.504,-1.335,0.499,50,0.525,0.0315,0.5,3,"nan","nan","nan",0,75.3938,40.7891
"FoF_1370","n",185.42,0.135,2.018,0.094,0.348,0.264,0.016,0.297,0.463,-1.62,0.491,75,0.576,0.0346,0.25,1,"nan","nan","nan",0,91.4321,25.272
"FoF_1371,Czernik_23","nan",180.541,0.045,0.817,0.049,0.159,0.269,0.038,0.119,0.253,-1.668,0.282,71,0.692,0.0415,0.5,2,"482","258","4981",0,87.5235,28.8955
"FoF_1372","n",181.882,0.127,3.079,0.073,0.394,0.267,0.024,0.29,0.45,-1.529,0.433,95,0.562,0.0337,0.5,1,"nan","nan","nan",0,90.5262,28.8731
"FoF_1373","nan",183.596,0.198,2.182,0.091,0.409,0.262,0.028,-0.011,0.418,-1.758,0.38,62,2.34,0.1404,-1.0,3,"nan","nan","nan",0,90.5962,26.9412
"FoF_1374","nan",184.409,0.141,2.748,0.086,0.288,0.274,0.014,0.18,0.691,-1.616,0.541,59,1.2,0.072,0.5,3,"nan","nan","nan",0,91.5938,26.5098
"FoF_1375","n",182.827,0.083,3.068,0.082,0.252,0.259,0.03,0.264,0.559,-1.593,0.527,89,0.562,0.0337,0.5,1,"nan","nan","nan",0,91.0416,28.0453
"FoF_1376","nan",185.038,0.141,1.59,0.039,0.344,0.274,0.013,0.341,0.586,-1.564,0.353,56,0.617,0.037,0.5,3,"nan","nan","nan",0,90.8123,25.3953
"FoF_1377","n",182.346,0.107,3.102,0.099,0.336,0.246,0.019,0.44,0.486,-1.428,0.533,117,0.977,0.0586,0.25,1,"nan","nan","nan",1,90.8083,28.4808
"FoF_1378,IC_2157","nan",186.33,0.054,1.258,0.034,0.176,0.465,0.036,1.021,0.308,-2.884,0.322,57,0.186,0.0112,0.25,3,"516","559","5082",0,91.1918,24.107
"FoF_1379,FSR_0893","nan",189.516,0.066,1.865,0.06,0.224,0.377,0.024,-0.344,0.16,-3.2,0.149,52,1.02,0.0612,0.25,3,"564","378","5170",0,93.4404,21.613
"FoF_1380,FSR_0951","nan",196.631,0.125,0.34,0.092,0.372,0.546,0.045,0.273,0.264,-0.001,0.266,193,0.977,0.0586,-2.0,1,"599","389","nan",0,95.5741,14.6258
"FoF_1381","nan",195.556,0.104,3.124,0.053,0.262,0.277,0.015,-0.119,0.467,-1.035,0.558,68,0.871,0.0523,0.5,3,"nan","nan","nan",0,97.615,16.8724
"FoF_1382","nan",195.414,0.11,2.352,0.04,0.291,0.253,0.026,0.232,0.387,-0.912,0.574,63,0.006,0.0004,0.5,3,"nan","nan","nan",0,96.8316,16.6412
"FoF_1383","nan",195.919,0.071,1.691,0.034,0.158,0.259,0.03,-0.136,0.441,-0.44,0.639,59,0.832,0.0499,0.25,3,"615","nan","nan",0,96.4665,15.887
"FoF_1384","nan",195.665,0.071,2.196,0.066,0.185,0.278,0.02,-0.095,0.562,-0.968,0.49,53,0.513,0.0308,0.5,3,"nan","nan","nan",0,96.8089,16.3466
"FoF_1385","nan",199.746,0.118,3.171,0.043,0.276,0.263,0.024,-0.005,0.45,-0.926,0.502,60,1.0,0.06,-0.75,3,"nan","nan","nan",0,99.6434,13.1752
"FoF_1386","nan",197.213,0.075,2.433,0.071,0.207,0.243,0.018,-0.149,0.26,-1.124,0.291,58,0.871,0.0523,0.25,3,"nan","nan","nan",0,97.7707,15.0851
"FoF_1387","nan",197.32,0.064,0.439,0.073,0.157,0.237,0.014,-0.055,0.313,-0.977,0.481,58,0.741,0.0445,0.5,3,"605","nan","5398",0,95.9978,14.0637
"FoF_1388","nan",206.185,0.089,1.734,0.089,0.225,0.249,0.018,-0.293,0.397,-0.393,0.538,83,1.86,0.1116,-0.5,3,"nan","nan","nan",0,101.3235,6.7945
"FoF_1389","nan",207.608,0.077,3.098,0.107,0.226,0.231,0.013,-0.412,0.372,-0.372,0.435,60,1.95,0.117,-1.0,3,"nan","nan","nan",0,103.1967,6.1482
"FoF_1390","nan",207.492,0.066,1.714,0.077,0.244,0.267,0.029,-0.617,0.422,-0.286,0.458,60,0.525,0.0315,0.25,3,"nan","nan","nan",0,101.9044,5.6225
"FoF_1391","nan",207.778,0.06,2.631,0.043,0.176,0.248,0.022,-0.809,0.375,-0.204,0.463,52,0.676,0.0406,0.5,3,"722","nan","5633",0,102.8557,5.785
"FoF_1392","nan",210.836,0.091,0.357,0.078,0.244,0.246,0.018,-0.344,0.378,-0.12,0.561,120,0.004,0.0002,0.5,3,"nan","nan","nan",0,102.2213,2.0281
"FoF_1393","nan",211.189,0.095,0.759,0.057,0.213,0.25,0.016,-0.502,0.443,-0.027,0.376,56,0.501,0.0301,0.5,3,"nan","nan","nan",0,102.7403,1.8972
"FoF_1394","nan",211.773,0.057,1.258,0.034,0.161,0.262,0.029,-0.55,0.263,-0.039,0.329,50,0.513,0.0308,0.5,3,"nan","nan","nan",0,103.451,1.6049
"FoF_1395,Alessi_60","nan",215.182,0.061,1.945,0.032,0.233,0.338,0.038,-0.778,0.257,-0.495,0.352,102,0.186,0.0112,0.25,1,"785","60","5873",0,105.6169,-1.1142
"FoF_1396","nan",218.255,0.202,3.323,0.052,0.414,0.235,0.012,-0.833,0.4,0.51,0.323,64,0.955,0.0573,0.0,3,"nan","nan","nan",0,108.2513,-3.21
"FoF_1397","nan",216.075,0.065,1.559,0.052,0.146,0.349,0.028,-0.652,0.211,-0.458,0.296,57,0.576,0.0346,0.25,3,"nan","nan","nan",0,105.6818,-2.0845
"FoF_1398","nan",219.887,0.09,1.289,0.082,0.199,0.243,0.014,-0.929,0.415,0.677,0.532,80,0.576,0.0346,0.5,2,"nan","nan","nan",0,107.1942,-5.5944
"FoF_1399","n",219.765,0.136,1.561,0.057,0.28,0.272,0.016,-0.831,0.439,0.828,0.399,73,0.661,0.0397,0.0,1,"nan","nan","nan",0,107.3803,-5.3608
"FoF_1400,NGC_2353","nan",224.684,0.123,0.396,0.083,0.54,0.834,0.066,-1.087,0.239,0.746,0.262,231,0.132,0.0079,0.5,1,"857","737","6192",0,108.635,-10.26
"FoF_1401","nan",229.809,0.177,2.028,0.138,0.506,0.242,0.019,-1.359,0.343,1.466,0.478,250,0.832,0.0499,-2.0,3,"nan","nan","nan",0,112.5784,-14.0095
"FoF_1402","nan",228.95,0.085,1.306,0.096,0.234,0.258,0.015,-1.235,0.423,1.366,0.501,77,0.955,0.0573,0.0,3,"nan","nan","nan",0,111.5032,-13.5991
"FoF_1403","nan",229.304,0.164,2.828,0.062,0.366,0.228,0.011,-1.12,0.4,1.245,0.463,76,0.794,0.0476,0.5,3,"nan","nan","nan",0,113.0514,-13.183
"FoF_1404","nan",229.682,0.08,1.877,0.042,0.22,0.296,0.016,-1.428,0.291,1.471,0.434,60,0.004,0.0002,0.25,3,"934","nan","nan",0,112.3791,-13.9703
"FoF_1405","nan",230.281,0.069,0.648,0.053,0.199,0.261,0.018,-1.301,0.393,1.619,0.3,57,0.501,0.0301,0.5,3,"915","nan","6300",0,111.5581,-15.0828
"FoF_1406","nan",226.814,0.035,1.148,0.049,0.142,0.348,0.036,-0.516,0.224,0.127,0.166,56,1.7,0.102,-1.0,3,"nan","nan","nan",0,110.3264,-11.7915
"FoF_1407","nan",226.862,0.123,1.36,0.046,0.32,0.249,0.015,-1.263,0.305,1.069,0.568,52,0.676,0.0406,0.5,3,"nan","nan","nan",0,110.5405,-11.7341
"FoF_1408","nan",225.05,0.066,1.843,0.065,0.163,0.238,0.013,-1.267,0.428,0.975,0.471,51,0.891,0.0535,0.5,3,"nan","nan","nan",0,110.1083,-9.9083
"FoF_1409","nan",229.266,0.095,2.555,0.032,0.198,0.242,0.012,-1.198,0.454,1.487,0.457,50,0.005,0.0003,0.5,3,"nan","nan","nan",0,112.7867,-13.2807
"FoF_1410","nan",231.512,0.191,2.515,0.087,0.354,0.264,0.023,-1.364,0.408,1.738,0.466,89,0.562,0.0337,0.5,3,"nan","nan","nan",0,113.8672,-15.2656
"FoF_1411,DBSB_7","nan",234.414,0.099,0.857,0.049,0.263,0.362,0.033,-1.748,0.194,2.344,0.21,78,0.006,0.0004,0.5,1,"nan","287","nan",0,113.8252,-18.6065
"FoF_1412,NGC_2428","nan",233.051,0.164,2.693,0.083,0.537,0.715,0.041,-3.293,0.237,2.429,0.17,156,0.447,0.0268,0.25,1,"981","754","6366",0,114.8082,-16.5211
"FoF_1413","nan",234.252,0.075,2.692,0.071,0.254,0.252,0.019,-1.864,0.335,2.162,0.513,57,0.398,0.0239,0.25,3,"nan","nan","nan",0,115.4245,-17.5661
"FoF_1414","nan",236.067,0.118,2.751,0.052,0.274,0.26,0.014,-1.815,0.468,2.266,0.364,54,0.589,0.0353,-0.25,3,"nan","nan","nan",0,116.4272,-19.1103
"FoF_1415,Bochum_6","nan",234.735,0.079,-0.229,0.03,0.213,0.26,0.022,-2.26,0.243,2.35,0.325,52,0.004,0.0002,0.25,3,"945","216","nan",0,112.9845,-19.4131
"FoF_1416","nan",240.195,0.125,0.421,0.051,0.261,0.231,0.009,-1.953,0.426,2.358,0.65,82,1.02,0.0612,0.5,3,"nan","nan","nan",0,116.4817,-23.8486
"FoF_1417","nan",237.316,0.053,-0.026,0.028,0.162,0.296,0.034,-1.979,0.314,2.263,0.403,70,0.005,0.0003,0.5,3,"nan","nan","6480",0,114.5132,-21.5701
"FoF_1418","nan",237.479,0.121,1.586,0.059,0.334,0.27,0.015,-1.871,0.443,2.368,0.548,64,0.004,0.0002,0.5,3,"nan","nan","nan",0,116.1029,-20.9146
"FoF_1419","nan",241.909,0.119,0.221,0.051,0.248,0.234,0.01,-2.105,0.522,3.004,0.516,61,0.589,0.0353,0.25,3,"nan","nan","nan",0,117.2426,-25.4296
"FoF_1420","nan",236.692,0.079,1.646,0.045,0.249,0.257,0.022,-2.214,0.426,2.591,0.363,58,0.004,0.0002,0.5,3,"nan","nan","nan",0,115.7402,-20.2024
"FoF_1421","nan",241.62,0.104,0.235,0.042,0.214,0.268,0.01,-2.072,0.605,2.547,0.651,55,0.576,0.0346,0.25,3,"nan","nan","nan",0,117.0941,-25.1733
"FoF_1422","nan",240.224,0.102,2.607,0.069,0.24,0.264,0.014,-2.141,0.47,2.423,0.427,52,0.55,0.033,0.5,3,"nan","nan","nan",0,118.5479,-22.763
"FoF_1423","nan",242.127,0.072,1.144,0.051,0.195,0.233,0.011,-1.842,0.525,2.13,0.721,50,1.66,0.0996,-0.75,3,"nan","nan","nan",0,118.2436,-25.1464
"FoF_1424","nan",245.676,0.145,0.489,0.103,0.453,0.255,0.032,-2.285,0.354,2.869,0.445,281,1.15,0.069,0.0,2,"1073","nan","6717",0,119.6776,-28.5206
"FoF_1425,Haffner_21","nan",244.838,0.055,1.636,0.038,0.176,0.27,0.039,-1.719,0.461,1.907,0.563,141,0.562,0.0337,0.5,1,"1086","528","6702",0,120.2832,-27.2049
"FoF_1426","nan",242.59,0.124,1.388,0.065,0.335,0.237,0.014,-2.089,0.44,2.62,0.583,121,2.0,0.12,-1.0,2,"1057","nan","nan",0,118.7385,-25.4176
"FoF_1427","nan",247.136,0.059,0.47,0.067,0.215,0.259,0.033,-2.624,0.232,2.815,0.339,90,0.004,0.0002,0.5,3,"1095","nan","nan",0,120.5398,-29.7715
"FoF_1428","n",245.16,0.205,0.516,0.053,0.355,0.279,0.029,-2.388,0.514,2.551,0.542,86,0.692,0.0415,0.25,1,"nan","nan","nan",0,119.3975,-28.0666
"FoF_1429","n",245.545,0.121,0.244,0.06,0.305,0.254,0.018,-2.263,0.387,2.814,0.494,80,0.501,0.0301,0.5,1,"nan","nan","nan",0,119.3619,-28.5369
"FoF_1430","nan",243.167,0.088,0.744,0.06,0.257,0.243,0.012,-2.384,0.461,3.0,0.48,69,0.004,0.0002,0.5,3,"nan","nan","nan",0,118.456,-26.2439
"FoF_1431","nan",246.188,0.042,1.245,0.032,0.147,0.325,0.037,-2.965,0.392,2.407,0.372,60,0.363,0.0218,0.25,3,"nan","nan","nan",0,120.7161,-28.5569
"FoF_1432","nan",247.298,0.09,1.534,0.071,0.236,0.248,0.023,-2.386,0.359,2.792,0.427,57,0.851,0.0511,0.25,3,"nan","nan","nan",0,121.6732,-29.3401
"FoF_1433","nan",245.045,0.093,0.227,0.048,0.228,0.287,0.018,-2.338,0.375,2.982,0.401,56,0.427,0.0256,0.25,3,"nan","nan","nan",0,119.0499,-28.1187
"FoF_1434","nan",245.12,0.083,1.857,0.046,0.206,0.293,0.027,-2.306,0.346,2.34,0.556,51,0.576,0.0346,0.5,3,"nan","nan","nan",0,120.6619,-27.3272
"FoF_1435,Haffner_18","nan",243.146,0.073,0.466,0.047,0.208,0.252,0.023,-2.447,0.278,2.641,0.323,50,0.004,0.0002,0.0,3,"1047","525","6663",0,118.178,-26.3688
"FoF_1436","nan",247.531,0.08,1.256,0.063,0.218,0.256,0.01,-2.335,0.411,2.886,0.466,50,0.038,0.0023,0.5,3,"nan","nan","nan",0,121.5479,-29.686
"FoF_1437","n",252.06,0.116,0.901,0.136,0.36,0.246,0.019,-2.591,0.427,3.033,0.572,216,0.525,0.0315,0.5,1,"nan","nan","nan",0,124.1146,-33.6689
"FoF_1438,Haffner_26","nan",249.631,0.069,2.329,0.044,0.19,0.292,0.041,-1.748,0.348,2.422,0.382,139,0.661,0.0397,0.0,1,"1132","531","6827",0,123.9169,-30.8571
"FoF_1439","nan",248.947,0.094,0.783,0.048,0.214,0.242,0.017,-2.266,0.484,2.956,0.68,108,0.562,0.0337,0.25,2,"nan","nan","nan",0,121.9713,-31.1333
"FoF_1440","nan",248.651,0.205,0.403,0.051,0.435,0.241,0.016,-2.373,0.4,3.014,0.61,107,0.525,0.0315,0.5,2,"nan","nan","nan",0,121.4111,-31.0888
"FoF_1441","nan",252.527,0.096,0.48,0.099,0.246,0.25,0.015,-2.7,0.461,2.993,0.455,93,0.676,0.0406,0.5,2,"nan","nan","nan",0,124.0076,-34.2913
"FoF_1442","nan",252.018,0.177,0.012,0.096,0.411,0.244,0.016,-2.471,0.401,2.938,0.591,87,0.513,0.0308,0.5,3,"nan","nan","nan",0,123.1954,-34.1271
"FoF_1443","nan",251.607,0.147,1.012,0.093,0.288,0.235,0.018,-2.602,0.355,2.795,0.538,85,0.005,0.0003,0.25,3,"nan","nan","nan",0,123.9224,-33.231
"FoF_1444","nan",248.435,0.09,0.223,0.082,0.234,0.24,0.016,-2.145,0.382,2.513,0.418,81,0.004,0.0002,0.5,3,"nan","nan","nan",0,121.0987,-31.0027
"FoF_1445","nan",248.908,0.093,-0.198,0.052,0.209,0.239,0.016,-2.417,0.356,3.025,0.682,72,0.043,0.0026,0.5,3,"nan","nan","nan",0,120.9776,-31.6274
"FoF_1446","nan",251.645,0.138,-0.073,0.031,0.303,0.292,0.02,-2.692,0.571,2.909,0.7,70,0.676,0.0406,0.5,3,"nan","nan","nan",0,122.8625,-33.8622
"FoF_1447","nan",251.927,0.056,0.535,0.056,0.157,0.243,0.018,-2.466,0.443,2.608,0.62,70,1.0,0.06,0.5,3,"nan","nan","nan",0,123.6601,-33.7621
"FoF_1448","nan",251.814,0.094,0.624,0.049,0.224,0.259,0.01,-2.518,0.442,2.988,0.556,67,0.234,0.014,0.25,3,"nan","nan","nan",0,123.6737,-33.6187
"FoF_1449","nan",248.528,0.087,0.784,0.106,0.246,0.244,0.012,-2.349,0.44,2.751,0.557,65,0.091,0.0055,-0.25,3,"1105","nan","6789",0,121.7085,-30.7802
"FoF_1450","nan",248.792,0.07,1.097,0.057,0.174,0.23,0.011,-2.2,0.317,2.924,0.532,59,0.155,0.0093,0.25,3,"nan","nan","nan",0,122.1812,-30.8329
"FoF_1451","nan",251.716,0.138,2.431,0.057,0.268,0.231,0.013,-2.461,0.363,2.849,0.483,58,0.091,0.0055,-0.25,3,"nan","nan","nan",0,125.3922,-32.5227
"FoF_1452","nan",252.195,0.064,1.819,0.054,0.203,0.242,0.013,-2.745,0.617,2.929,0.6,57,1.05,0.063,0.5,3,"nan","nan","nan",0,125.1155,-33.2642
"FoF_1453","nan",249.192,0.051,-0.279,0.049,0.131,0.287,0.022,-2.51,0.253,2.846,0.45,56,0.007,0.0004,0.5,3,"nan","nan","nan",0,121.0753,-31.9108
"FoF_1454","nan",250.604,0.064,1.145,0.041,0.175,0.239,0.016,-2.578,0.417,2.88,0.539,56,0.576,0.0346,0.5,3,"nan","nan","nan",0,123.3925,-32.3228
"FoF_1455","nan",251.057,0.061,0.816,0.052,0.165,0.234,0.011,-2.471,0.469,2.707,0.522,56,0.589,0.0353,0.5,3,"nan","nan","nan",0,123.3639,-32.8821
"FoF_1456","nan",251.398,0.123,2.168,0.063,0.252,0.249,0.016,-2.711,0.356,2.823,0.569,55,0.513,0.0308,0.5,3,"nan","nan","nan",0,124.922,-32.4099
"FoF_1457","nan",247.77,0.078,1.662,0.055,0.175,0.241,0.017,-2.39,0.49,2.968,0.506,51,1.32,0.0792,-0.25,3,"nan","nan","nan",0,122.0897,-29.6681
"FoF_1458","nan",251.527,0.078,-0.253,0.057,0.207,0.248,0.014,-2.569,0.383,3.079,0.647,50,0.676,0.0406,0.5,3,"nan","nan","nan",0,122.6033,-33.8619
"FoF_1459","nan",253.005,0.12,0.364,0.075,0.258,0.244,0.015,-2.377,0.431,2.81,0.564,86,1.66,0.0996,-0.25,3,"nan","nan","nan",0,124.2148,-34.7526
"FoF_1460","nan",253.999,0.159,-0.208,0.056,0.298,0.26,0.029,-3.066,0.343,3.144,0.432,74,0.398,0.0239,0.25,3,"1136","nan","nan",0,124.316,-35.8965
"FoF_1461","nan",253.038,0.071,0.587,0.067,0.181,0.286,0.013,-2.638,0.332,3.075,0.708,55,1.23,0.0738,-0.75,3,"nan","nan","nan",0,124.462,-34.655
"FoF_1462","nan",252.968,0.091,0.98,0.053,0.196,0.23,0.01,-2.92,0.443,3.252,0.459,53,2.0,0.12,-1.0,3,"nan","nan","nan",0,124.8084,-34.3759
"FoF_1463,NGC_2671","nan",262.163,0.087,0.794,0.076,0.304,0.665,0.052,-1.561,0.212,0.975,0.238,308,0.468,0.0281,0.25,1,"1222","790","7092",0,131.5703,-41.8858
"FoF_1464","nan",264.28,0.142,0.33,0.106,0.382,0.418,0.024,-5.208,0.359,4.329,0.251,73,0.501,0.0301,0.5,2,"nan","nan","nan",0,132.9023,-43.8206
"FoF_1465,FSR_1399","nan",259.906,0.092,2.058,0.032,0.273,0.301,0.035,-4.093,0.31,3.401,0.361,56,0.004,0.0002,0.5,3,"1213","433","7028",0,131.0245,-39.333
"FoF_1466","nan",269.258,0.134,2.889,0.052,0.382,0.237,0.013,-4.163,0.749,3.269,0.547,55,0.006,0.0004,0.5,3,"1292","nan","nan",0,140.2898,-45.7852
"FoF_1467","nan",260.653,0.133,3.416,0.03,0.324,0.274,0.026,-3.341,0.422,3.429,0.473,54,1.7,0.102,0.0,3,"nan","nan","nan",0,132.9928,-39.0607
"FoF_1468","nan",275.057,0.092,2.568,0.073,0.272,0.245,0.022,-4.844,0.707,3.446,0.527,100,12.6,0.756,-1.75,3,"nan","nan","nan",0,146.315,-49.9517
"FoF_1469","nan",274.272,0.146,-0.292,0.045,0.323,0.249,0.02,-4.325,0.52,3.373,0.517,96,0.087,0.0052,-0.25,3,"nan","nan","nan",0,142.3753,-51.5602
"FoF_1470","nan",275.875,0.061,1.68,0.063,0.158,0.245,0.022,-5.222,0.587,3.67,0.484,87,0.004,0.0002,0.5,3,"nan","nan","nan",0,146.394,-51.1576
"FoF_1471","nan",275.014,0.12,1.869,0.059,0.324,0.253,0.017,-4.883,0.71,3.342,0.549,69,0.589,0.0353,0.5,3,"nan","nan","nan",0,145.5535,-50.4546
"FoF_1472","nan",274.345,0.062,1.133,0.081,0.174,0.281,0.014,-4.907,0.45,3.614,0.514,67,0.55,0.033,0.5,3,"nan","nan","nan",0,143.9991,-50.5629
"FoF_1473","nan",274.214,0.082,0.708,0.062,0.273,0.311,0.017,-5.364,0.65,4.358,0.569,67,1.41,0.0846,-0.5,3,"nan","nan","nan",0,143.3946,-50.7889
"FoF_1474","nan",274.02,0.091,2.138,0.122,0.315,0.255,0.019,-4.548,0.434,3.242,0.438,65,0.708,0.0425,0.25,3,"nan","nan","nan",0,144.6667,-49.5975
"FoF_1475","nan",274.202,0.113,2.293,0.062,0.275,0.23,0.011,-4.807,0.617,3.27,0.464,63,0.692,0.0415,0.5,3,"nan","nan","nan",0,145.0354,-49.6017
"FoF_1476","nan",275.544,0.071,1.647,0.071,0.179,0.261,0.019,-4.747,0.494,3.276,0.515,61,10.7,0.642,-0.5,3,"nan","nan","nan",0,145.9589,-50.9684
"FoF_1477","nan",275.062,0.112,3.327,0.049,0.227,0.256,0.013,-5.277,0.83,3.481,0.445,61,0.004,0.0002,0.25,3,"nan","nan","nan",0,147.0747,-49.3735
"FoF_1478","nan",272.901,0.155,-0.23,0.053,0.335,0.264,0.014,-4.627,0.503,3.898,0.502,56,0.631,0.0379,0.5,3,"nan","nan","nan",0,140.873,-50.5641
"FoF_1479","nan",275.69,0.052,1.739,0.111,0.238,0.248,0.019,-5.102,0.679,3.391,0.487,54,1.0,0.06,-2.0,3,"nan","nan","nan",0,146.2301,-50.9931
"FoF_1480","nan",274.143,0.068,0.567,0.039,0.169,0.247,0.018,-4.731,0.559,3.83,0.522,54,0.024,0.0014,0.5,3,"nan","nan","nan",0,143.1608,-50.8445
"FoF_1481","nan",273.949,0.151,1.03,0.057,0.29,0.229,0.011,-4.191,0.537,3.431,0.478,53,0.004,0.0002,0.5,3,"nan","nan","nan",0,143.4302,-50.3725
"FoF_1482","nan",273.958,0.081,1.31,0.054,0.18,0.302,0.017,-4.897,0.554,3.549,0.413,53,0.007,0.0004,0.25,3,"nan","nan","nan",0,143.7361,-50.1719
"FoF_1483","nan",274.062,0.11,1.78,0.032,0.269,0.271,0.017,-4.856,0.384,3.587,0.403,52,0.676,0.0406,0.5,3,"nan","nan","nan",0,144.3466,-49.8927
"FoF_1484","nan",275.294,0.138,0.365,0.032,0.3,0.246,0.016,-4.532,0.554,3.351,0.395,50,0.083,0.005,-0.25,3,"nan","nan","nan",0,144.3051,-51.7685
"FoF_1485","nan",277.243,0.095,1.397,0.078,0.255,0.262,0.019,-4.945,0.603,3.434,0.441,83,1.12,0.0672,-2.0,3,"nan","nan","nan",0,147.8022,-52.2479
"FoF_1486","nan",279.824,0.04,-0.001,0.083,0.191,0.286,0.013,-5.426,0.615,3.684,0.584,53,0.513,0.0308,0.5,3,"nan","nan","nan",0,149.7586,-54.9439
"FoF_1487","nan",286.636,0.052,0.347,0.029,0.128,0.319,0.029,-6.63,0.349,3.169,0.351,70,0.006,0.0004,0.5,3,"nan","nan","nan",0,160.5123,-58.3704
