"Cluster","Comment"
"Juchert 3","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"BDSB 131,BDS2003 131","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of an IR bubble."
"MCM 17, MCM2005b 17","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"MCM 18, MCM2005b 18","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of an IR bubble."
"SGR 1900+14 , BDB2003 G043.02+00.76","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"G3CC 63","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded, presence of emission related to PAH or warm dust."
"AH2003 3,4, BDB2003 G043.15+00.02","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded, presence of emission related to PAH or warm dust."
"AH2003 2","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded, presence of emission related to PAH or warm dust."
"W49A Welch Ring, BDB2003 G043.17+00.01","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded."
"BDSB 149,BDS2003 149","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"AH2003 1, BDB2003 G043.17+00.00","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of an IR bubble."
"BDSB 132,BDS2003 132","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"Alessi 56, MCM 19, MCM2005b 19","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"BDSB 133,BDS2003 133","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded."
"G3CC 64","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded, presence of emission related to PAH or warm dust."
"Mol 99","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded."
"MCM 20, MCM2005b 20","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"Teutsch 148","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"IRAS 19110+1045","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded, presence of emission related to PAH or warm dust."
"BDSB 135,BDS2003 135","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded, presence of emission related to PAH or warm dust."
"BDSB 134,BDS2003 134","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"BDB2003 G045.45+00.06","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded, presence of emission related to PAH or warm dust."
"BDSB 136,BDS2003 136","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"Berkeley 43","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"BDSB 137,BDS2003 137","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of an IR bubble."
"FSR2007 123","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"Juchert 1","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"G3CC 65","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"FSR2007 126","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"MCM 21, MCM2005b 21","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"BDSB 138,BDS2003 138, NKD2004 G48.9-0.3","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of an IR bubble."
"BDSB 139,BDS2003 139, NKD2004 G49.0-0.3","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded, presence of an IR bubble."
"BDSB 140,BDS2003 140","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded."
"BDSB 141,BDS2003 141","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"Teutsch 26","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"Kronberger 13","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"NKD2004 G49.2-0.3","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of an IR bubble."
"BDSB 142,BDS2003 142, NKD2004 G49.4-0.3","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of an IR bubble."
"BDSB 143,BDS2003 143","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"FSR2007 129","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"BDSB 144,BDS2003 144","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"BDSB 147,BDS2003 147","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"BDSB 148,BDS2003 148","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"BDSB 145,BDS2003 145","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"BDSB 151,BDS2003 151, NKD2004 G49.5-0.4 IRS1","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"BDSB 152,BDS2003 152, NKD2004 G49.5-0.4 IRS2","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded."
"BDSB 146,BDS2003 146","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of an IR bubble."
"BDSB 153,BDS2003 153","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"BDSB 154,BDS2003 154","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"BDSB 155,BDS2003 155","Classified as morphological type 'OC1' (totally exposed cluster still physically associated with gas). Morphological flag: exposed cluster, without submm emission, presence of emission related to PAH or warm dust."
"G3CC 66","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded."
"Berkeley 45","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"G3CC 67","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded."
"Alessi 57","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"King 26","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"FSR2007 131","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"FSR2007 133, SAI 128","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"BDSB 157,BDS2003 157","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"FSR2007 134","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"Mol 103","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded, presence of an IR bubble."
"MCM 22, MCM2005b 22","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of an IR bubble."
"Berkeley 47","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"G3CC 68","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded."
"G3CC 69","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded."
"G3CC 70","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded."
"BDSB 12,BDS2003 12","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded."
"Teutsch 42, MCM 23, MCM2005b 23","Classified as morphological type 'OC1' (totally exposed cluster still physically associated with gas). Morphological flag: exposed cluster, without submm emission."
"BDSB 156,BDS2003 156","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"Kronberger 79","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"Teutsch 27","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"NGC 6802","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"FSR2007 142","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"MCM 24, MCM2005b 24","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of an IR bubble."
"G3CC 71","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded, presence of emission related to PAH or warm dust."
"FSR2007 148","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"Czernik 40","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
"G3CC 72","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded, presence of emission related to PAH or warm dust."
"Collinder 404","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"NGC 6823","Classified as morphological type 'OC1' (totally exposed cluster still physically associated with gas). Morphological flag: exposed cluster, without submm emission."
"Mol 109","Classified as morphological type 'EC2' (partially embedded cluster). Morphological flag: cluster partially embedded, presence of emission related to PAH or warm dust."
"G3CC 73","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded, presence of emission related to PAH or warm dust."
"Mol 110","Classified as morphological type 'EC1' (deeply embedded cluster). Morphological flag: cluster fully embedded, presence of emission related to PAH or warm dust."
"FSR2007 154, SAI 131","Classified as morphological type 'OC2' (totally exposed cluster without correlation with ATLASGAL emission). Morphological flag: exposed cluster, without submm emission."
